Time,Basebldg299,Basebldg300,Basebldg301,Basebldg302,Basebldg303,Basebldg304,Basebldg305,BaseSOC,BaseSOC%,BaseTESindex,BasePower,DFbldg299,DFbldg300,DFbldg301,DFbldg302,DBbldg303,DFbldg304,DFbldg305,DFSOC,DFSOC%,DFTESindex,DFPower,BaselineTotalChillers,DFTotalChillers,kWh Diff,Acc kWh Saving,$ Saving,Acc $ Saving
2019-07-02T02:00,1,1,1,2,0,1,0,5413383.612,93.64558849,1,16152.75224,1,0,1,2,0,1,0,3270084.162,56.56886298,1,11504.81229,4,3,4647.939946,88592.02301,185.9175979,3543.68092
2019-07-02T03:00,1,1,1,2,0,1,0,5780713.966,100,1,15106.96949,1,1,1,2,0,1,0,3934426.719,68.06125925,1,14835.92493,4,4,271.0445664,88863.06757,10.84178266,3554.522703
2019-07-02T04:00,1,1,1,2,0,1,0,5780713.966,100,1,13678.33071,1,1,1,2,0,1,0,4500947.483,77.86144601,1,13428.01394,4,4,250.3167751,89113.38435,10.012671,3564.535374
2019-07-02T05:00,1,1,0,2,0,0,0,5780713.966,100,1,12273.81293,1,1,1,2,0,1,0,5059736.264,87.52787794,1,15806.17689,3,4,-3532.363958,85581.02039,-141.2945583,3423.240816
2019-07-02T06:00,1,1,0,2,0,0,0,5780713.966,100,1,12280.63719,1,0,1,2,0,1,0,5265590.822,91.0889356,1,11614.45718,3,3,666.180015,86247.20041,26.6472006,3449.888016
2019-07-02T07:00,1,1,0,2,0,0,0,5780713.966,100,1,12593.56398,1,0,1,2,0,1,0,5431485.503,93.95873131,1,11908.93199,3,3,684.6319869,86931.83239,27.38527947,3477.273296
2019-07-02T08:00,1,1,0,2,0,0,0,5780713.966,100,1,12976.35158,1,0,1,2,0,1,0,5593118.061,96.75479697,1,12267.95764,3,3,708.3939392,87640.22633,28.33575757,3505.609053
2019-07-02T09:00,1,1,0,2,0,0,0,5780713.966,100,1,13230.14375,1,0,1,2,0,1,0,5729267.073,99.11002528,1,12517.31115,3,3,712.8325988,88353.05893,28.51330395,3534.122357
2019-07-02T10:00,1,1,0,2,0,0,0,5780713.966,100,1,13935.32675,1,0,0,2,0,0,0,5412587.963,93.63182464,0,8757.380836,3,2,5177.94591,93531.00484,207.1178364,3741.240194
2019-07-02T11:00,1,1,0,2,0,0,0,5780713.966,100,1,13605.0346,1,0,1,2,0,1,0,5515489.676,95.41191121,1,12871.78977,3,3,733.244838,94264.24968,29.32979352,3770.569987
2019-07-02T12:00,1,1,0,2,0,0,0,5780713.966,100,1,13874.1665,1,0,1,2,0,1,0,5588305.393,96.67154311,1,13124.08639,3,3,750.0801099,95014.32979,30.0032044,3800.573192
2019-07-02T13:00,0,0,0,2,0,0,0,4675384.557,80.87901572,0,311.7301814,0,0,0,2,0,0,0,4382582.533,75.81386243,0,241.6762351,0,0,70.0539463,95084.38374,2.802157852,3803.375349
2019-07-02T14:00,0,0,0,2,0,0,0,3606168.638,62.38275514,0,284.9388777,0,0,0,2,0,0,0,3221183.97,55.72294338,0,218.4543195,0,0,66.48455815,95150.86829,2.659382326,3806.034732
2019-07-02T15:00,0,0,0,2,0,0,0,2523787.049,43.65874292,0,294.5279837,0,0,0,2,0,0,0,2034672.098,35.19759168,0,231.4296873,0,0,63.09829642,95213.96659,2.523931857,3808.558664
2019-07-02T16:00,0,0,0,2,0,0,0,1463316.021,25.31375933,0,559.9302942,0,0,0,2,0,0,0,873921.5111,15.11788191,0,218.1257533,0,0,341.8045409,95555.77113,13.67218163,3822.230845
2019-07-02T17:00,1,1,1,2,0,1,0,1710508.607,29.58991946,1,19581.31015,1,0,1,2,0,1,0,898496.5012,15.54300224,1,13869.77156,4,3,5711.538585,101267.3097,228.4615434,4050.692389
2019-07-02T18:00,1,1,1,2,0,1,0,1973310.996,34.13611204,1,18828.97422,1,0,0,2,0,0,0,707842.5264,12.24489796,0,8865.76333,4,2,9963.210887,111230.5206,398.5284355,4449.220824
2019-07-02T19:00,1,1,1,2,0,1,0,2293520.178,39.67537906,1,18514.8759,1,0,1,2,0,1,0,814187.3105,14.08454588,1,13148.30148,4,3,5366.574412,116597.095,214.6629765,4663.883801
2019-07-02T20:00,1,1,1,2,0,1,0,2594286.923,44.87831328,1,17788.25808,1,0,0,2,0,0,0,707842.5264,12.24489796,0,8400.378676,4,2,9387.879402,125984.9744,375.5151761,5039.398977
2019-07-02T21:00,1,1,1,2,0,1,0,2954086.655,51.10245331,1,16625.18083,1,0,0,2,0,0,0,707842.5264,12.24489796,0,7871.084244,4,2,8754.09659,134739.071,350.1638636,5389.56284
2019-07-02T22:00,1,1,1,2,0,1,0,3350078.815,57.95268257,1,15762.45002,1,0,1,2,0,1,0,984409.8949,17.02920955,1,11199.84386,4,3,4562.606167,139301.6772,182.5042467,5572.067087
2019-07-02T23:00,1,1,1,2,0,1,0,3772178.17,65.25453762,1,15754.22984,1,0,0,2,0,0,0,890700.8035,15.40814524,0,7487.561025,4,2,8266.668817,147568.346,330.6667527,5902.73384
2019-07-03T00:00,1,1,1,2,0,1,0,4224267.384,73.0751843,1,15706.83447,1,0,0,2,0,0,0,821395.2979,14.20923614,0,7466.986393,4,2,8239.84808,155808.1941,329.5939232,6232.327763
2019-07-03T01:00,1,1,1,2,0,1,0,4692178.962,81.16954047,1,15494.83955,1,0,1,2,0,1,0,1175618.42,20.33690695,1,11032.60009,4,3,4462.23946,160270.4335,178.4895784,6410.817341
2019-07-03T02:00,1,1,1,2,0,1,0,5127045.112,88.69224705,1,15136.15761,1,0,1,2,0,1,0,1513767.946,26.1865222,1,10773.86546,4,3,4362.292151,164632.7257,174.491686,6585.309027
2019-07-03T03:00,1,1,1,2,0,1,0,5555345.425,96.10137187,1,14661.989,1,0,1,2,0,1,0,1823299.931,31.54108544,1,10443.76543,4,3,4218.223573,168850.9493,168.7289429,6754.03797
2019-07-03T04:00,1,1,1,2,0,1,0,5780713.966,100,1,14451.84529,1,0,1,2,0,1,0,2052255.932,35.50177268,1,10042.88096,4,3,4408.964324,173259.9136,176.3585729,6930.396543
2019-07-03T05:00,1,1,0,2,1,0,1,5780713.966,100,1,12917.52275,1,1,1,2,0,1,0,2666526.966,46.12798665,1,11617.65073,4,4,1299.87202,174559.7856,51.99488078,6982.391424
2019-07-03T06:00,1,1,0,2,1,0,1,5780713.966,100,1,13241.70204,1,1,1,2,0,1,0,3303165.739,57.14113791,1,12154.6904,4,4,1087.011641,175646.7972,43.48046563,7025.871889
2019-07-03T07:00,1,1,0,2,1,0,1,5780713.966,100,1,13781.66145,1,1,1,2,0,1,0,3887483.218,67.24918827,1,12661.90762,4,4,1119.753831,176766.5511,44.79015326,7070.662043
2019-07-03T08:00,1,1,0,2,1,0,1,5780713.966,100,1,14094.77428,1,1,1,2,0,1,0,4435928.551,76.73668991,1,12925.59013,4,4,1169.184151,177935.7352,46.76736605,7117.429409
2019-07-03T09:00,1,1,0,2,1,0,1,5780713.966,100,1,14729.21247,1,1,1,2,0,1,0,4946412.67,85.56750428,1,13512.62591,4,4,1216.586566,179152.3218,48.66346263,7166.092871
2019-07-03T10:00,1,1,0,2,1,0,1,5780713.966,100,1,15022.64573,1,0,1,2,0,1,0,5024391.543,86.91645311,1,10055.11521,4,3,4967.530512,184119.8523,198.7012205,7364.794092
2019-07-03T11:00,1,1,0,2,1,0,1,5780713.966,100,1,14950.33151,1,1,1,2,0,1,0,5512370.182,95.35794739,1,13705.11693,4,4,1245.214577,185365.0669,49.80858308,7414.602675
2019-07-03T12:00,1,1,0,2,1,0,1,5780713.966,100,1,15163.30558,1,0,1,2,0,1,0,5583808.582,96.59375322,1,10152.06227,4,3,5011.243309,190376.3102,200.4497324,7615.052407
2019-07-03T13:00,0,0,0,2,0,0,0,4721414.314,81.67527995,0,558.2361705,0,0,0,2,0,0,0,4430115.328,76.63612756,0,214.5673604,0,0,343.6688101,190719.979,13.7467524,7628.79916
2019-07-03T14:00,0,0,0,2,0,0,0,3627221.704,62.74695004,0,610.1467772,0,0,0,2,0,0,0,3235898.817,55.97749406,0,235.5054696,0,0,374.6413077,191094.6203,14.98565231,7643.784812
2019-07-03T15:00,0,0,0,2,0,0,0,2553722.05,44.17658554,0,578.9992688,0,0,0,2,0,0,0,2049903.936,35.46108574,0,231.1578028,0,0,347.841466,191442.4618,13.91365864,7657.698471
2019-07-03T16:00,0,0,0,2,0,0,0,1479580.123,25.59511042,0,579.950088,0,0,0,2,0,0,0,868208.2813,15.01904932,0,228.9046494,0,0,351.0454386,191793.5072,14.04181754,7671.740288
2019-07-03T17:00,1,1,1,2,0,1,0,1883220.99,32.57765392,1,16846.86759,1,0,1,2,0,1,0,982565.2572,16.99729935,1,11931.008,4,3,4915.859589,196709.3668,196.6343836,7868.374672
2019-07-03T18:00,1,1,1,2,0,1,0,2104902.544,36.41250123,1,17751.94248,1,0,0,2,0,0,0,707842.5264,12.24489796,0,8423.533013,4,2,9328.409464,206037.7763,373.1363786,8241.51105
2019-07-03T19:00,1,1,1,2,0,1,0,2377822.993,41.13372513,1,17345.54824,1,0,1,2,0,1,0,793966.4561,13.73474731,1,12338.88375,4,3,5006.664491,211044.4407,200.2665796,8441.77763
2019-07-03T20:00,1,1,1,2,0,1,0,2741490.498,47.42477338,1,15709.43819,1,0,1,2,0,1,0,994347.1045,17.20111236,1,11188.67699,4,3,4520.761203,215565.202,180.8304481,8622.608078
2019-07-03T21:00,1,1,1,2,0,1,0,3122845.335,54.02179304,1,15188.78926,1,0,1,2,0,1,0,1230930.57,21.29374636,1,10824.20405,4,3,4364.585211,219929.7872,174.5834084,8797.191487
2019-07-03T22:00,1,1,1,2,0,1,0,3498829.85,60.52591203,1,14931.18616,1,0,1,2,0,1,0,1489853.988,25.772837,1,10642.80667,4,3,4288.37949,224218.1667,171.5351796,8968.726666
2019-07-03T23:00,1,1,1,2,0,1,0,3917256.788,67.76423831,1,14949.11903,1,0,1,2,0,1,0,1781138.513,30.81173923,1,10666.89821,4,3,4282.220818,228500.3875,171.2888327,9140.015499
2019-07-04T00:00,1,1,1,2,0,1,0,4327056.453,74.85332224,1,15303.87374,1,0,1,2,0,1,0,2042563.814,35.3341097,1,10916.38051,4,3,4387.493223,232887.8807,175.4997289,9315.515228
2019-07-04T01:00,1,1,1,2,0,1,0,4742541.549,82.04075789,1,15682.22811,1,0,1,2,0,1,0,2307222.451,39.91241333,1,11182.95004,4,3,4499.278071,237387.1588,179.9711228,9495.486351
2019-07-04T02:00,1,1,1,2,0,1,0,5142396.303,88.95780579,1,15790.13403,1,0,1,2,0,1,0,2543409.471,43.99818925,1,11260.04966,4,3,4530.08437,241917.2431,181.2033748,9676.689725
2019-07-04T03:00,1,1,1,2,0,1,0,5572175.261,96.39250955,1,16289.73779,1,0,0,2,0,0,0,1979256.734,34.23896677,0,3945.884905,4,1,12343.85289,254261.096,493.7541154,10170.44384
2019-07-04T04:00,1,1,1,2,0,1,0,5780713.966,100,1,14761.99657,1,0,1,2,0,1,0,2164718.087,37.4472444,1,10562.51253,4,3,4199.484035,258460.5801,167.9793614,10338.4232
2019-07-04T05:00,1,1,1,2,0,1,0,5780713.966,100,1,9039.40856,1,1,1,2,0,1,0,2735356.858,47.31866814,1,11926.80459,3,4,-2887.396033,255573.184,-115.4958413,10222.92736
2019-07-04T06:00,1,1,1,2,0,1,0,5780713.966,100,1,9198.5922,1,1,1,2,0,1,0,3310200.023,57.26282329,1,12131.73268,3,4,-2933.140476,252640.0435,-117.325619,10105.60174
2019-07-04T07:00,1,1,1,2,0,1,0,5780713.966,100,1,9470.876068,1,1,1,2,0,1,0,3876468.817,67.05865124,1,12482.17906,3,4,-3011.302988,249628.7406,-120.4521195,9985.149622
2019-07-04T08:00,1,1,1,2,0,1,0,5780713.966,100,1,9747.70004,1,1,1,2,0,1,0,4403979.364,76.18400409,1,12833.96198,3,4,-3086.261935,246542.4786,-123.4504774,9861.699145
2019-07-04T09:00,1,1,1,2,0,1,0,5780713.966,100,1,10038.60193,1,1,1,2,0,1,0,4896023.351,84.69582443,1,13216.26152,3,4,-3177.659587,243364.819,-127.1063835,9734.592762
2019-07-04T10:00,1,1,1,2,0,1,0,5780713.966,100,1,10323.58513,1,1,1,2,0,1,0,5394204.104,93.31380407,1,13584.49939,3,4,-3260.914262,240103.9048,-130.4365705,9604.156191
2019-07-04T11:00,1,1,1,2,0,1,0,5780713.966,100,1,10654.00931,1,1,1,2,0,1,0,5780713.966,100,1,14007.12069,3,4,-3353.11138,236750.7934,-134.1244552,9470.031736
2019-07-04T12:00,1,1,1,2,0,1,0,5780713.966,100,1,10987.67416,1,0,1,2,0,1,0,5780713.966,100,1,10526.94443,3,3,460.7297286,237211.5231,18.42918914,9488.460925
2019-07-04T13:00,0,0,0,2,0,0,0,4708280.36,81.44807696,0,287.2637458,0,0,0,2,0,0,0,4596050.439,79.50662264,0,230.4585742,0,0,56.8051716,237268.3283,2.272206864,9490.733132
2019-07-04T14:00,0,0,0,2,0,0,0,3592333.66,62.14342521,0,319.901589,0,0,0,2,0,0,0,3356501.268,58.06378395,0,260.4055339,0,0,59.49605509,237327.8244,2.379842204,9493.112974
2019-07-04T15:00,0,0,0,2,0,0,0,2501926.226,43.28057471,0,300.4733903,0,0,0,2,0,0,0,2145449.506,37.11391912,0,244.5683029,0,0,55.90508738,237383.7294,2.236203495,9495.349178
2019-07-04T16:00,0,0,0,2,0,0,0,1440263.341,24.9149733,0,279.5288986,0,0,0,2,0,0,0,987794.3267,17.08775651,0,216.5604746,0,0,62.96842401,237446.6979,2.51873696,9497.867915
2019-07-04T17:00,1,1,1,2,0,1,0,1639272.804,28.35761834,1,19073.33299,1,0,0,2,0,0,0,707842.5264,12.24489796,0,8974.155261,4,2,10099.17773,247545.8756,403.9671091,9901.835024
2019-07-04T18:00,1,1,1,2,0,1,0,1857125.762,32.12623514,1,18566.27408,1,0,1,2,0,1,0,732358.7155,12.66900109,1,13160.93003,4,3,5405.344052,252951.2196,216.2137621,10118.04879
2019-07-04T19:00,1,1,1,2,0,1,0,2113720.521,36.56504255,1,17516.94979,1,0,1,2,0,1,0,805083.3472,13.92705731,1,12439.05963,4,3,5077.890158,258029.1098,203.1156063,10321.16439
2019-07-04T20:00,1,1,1,2,0,1,0,2381013.792,41.18892245,1,16713.89996,1,0,1,2,0,1,0,911358.9219,15.76550799,1,11869.44444,4,3,4844.45552,262873.5653,193.7782208,10514.94261
2019-07-04T21:00,1,1,1,2,0,1,0,2717109.179,47.00300335,1,15556.9649,1,0,1,2,0,1,0,1101942.79,19.0623995,1,11078.05802,4,3,4478.906886,267352.4722,179.1562754,10694.09889
2019-07-04T22:00,1,1,1,2,0,1,0,3069943.848,53.10665544,1,15238.27883,1,0,1,2,0,1,0,1329536.929,22.99952803,1,10861.85813,4,3,4376.420701,271728.8929,175.056828,10869.15572
2019-07-04T23:00,1,1,1,2,0,1,0,3421893.577,59.19499905,1,15050.42351,1,0,1,2,0,1,0,1568772.624,27.1380427,1,10720.57391,4,3,4329.849592,276058.7425,173.1939837,11042.3497
2019-07-05T00:00,1,1,1,2,0,1,0,3777561.014,65.34765491,1,15158.90619,1,0,1,2,0,1,0,1808328.975,31.28210435,1,10796.11219,4,3,4362.794004,280421.5365,174.5117601,11216.86146
2019-07-05T01:00,1,1,1,2,0,1,0,4137095.814,71.56721191,1,14784.70518,1,1,1,2,0,1,0,2453803.422,42.44810307,1,14490.41877,4,4,294.2864134,280715.8229,11.77145653,11228.63292
2019-07-05T02:00,1,1,1,2,0,1,0,4493742.87,77.73681411,1,14762.57391,1,1,1,2,0,1,0,3113257.134,53.8559277,1,14466.24725,4,4,296.3266636,281012.1496,11.85306654,11240.48598
2019-07-05T03:00,1,1,1,2,0,1,0,4869474.653,84.23656113,1,15029.47111,1,0,1,2,0,1,0,3377481.307,58.42671558,1,10717.38198,4,3,4312.08913,285324.2387,172.4835652,11412.96955
2019-07-05T04:00,1,1,1,2,0,1,0,5220725.758,90.31281929,1,16561.34781,1,0,1,2,0,1,0,3554505.055,61.48903191,1,11789.75666,4,3,4771.591152,290095.8299,190.8636461,11603.83319
2019-07-05T05:00,1,1,1,2,0,1,0,5563046.329,96.23458905,1,16761.6663,1,0,1,2,0,1,0,3715418.613,64.27265965,1,11933.87782,4,3,4827.788471,294923.6183,193.1115388,11796.94473
2019-07-05T06:00,1,1,1,2,0,1,0,5780713.966,100,1,16122.49419,1,0,1,2,0,1,0,3873446.5,67.00636847,1,11181.76186,4,3,4940.73233,299864.3507,197.6292932,11994.57403
2019-07-05T07:00,1,1,1,2,0,1,0,5780713.966,100,1,14104.36566,1,1,1,2,0,1,0,4417026.208,76.40970016,1,13825.41416,4,4,278.9514992,300143.3022,11.15805997,12005.73209
2019-07-05T08:00,1,1,1,2,0,1,0,5780713.966,100,1,13839.48513,1,1,1,2,0,1,0,4949847.635,85.6269254,1,13769.71514,4,4,69.76999106,300213.0722,2.790799643,12008.52289
2019-07-05T09:00,1,1,1,2,0,1,0,5780713.966,100,1,14119.37431,1,1,1,2,0,1,0,5439490.923,94.09721629,1,14057.69418,4,4,61.68012724,300274.7523,2.46720509,12010.99009
2019-07-05T10:00,1,1,1,2,0,1,0,5780713.966,100,1,14326.71744,1,1,1,2,0,1,0,5780713.966,100,1,14263.09763,4,4,63.6198121,300338.3721,2.544792484,12013.53488
2019-07-05T11:00,1,1,1,2,0,1,0,5780713.966,100,1,14806.07102,1,0,1,2,0,1,0,5780713.966,100,1,10755.00464,4,3,4051.066381,304389.4385,162.0426553,12175.57754
2019-07-05T12:00,1,1,1,2,0,1,0,5780713.966,100,1,14986.34867,1,0,1,2,0,1,0,5780713.966,100,1,10881.06703,4,3,4105.281646,308494.7201,164.2112659,12339.7888
2019-07-05T13:00,0,0,0,2,0,0,0,4654309.256,80.51443617,0,328.0832299,0,0,0,2,0,0,0,4523368.968,78.24931307,0,270.6162753,0,0,57.46695459,308552.1871,2.298678183,12342.08748
2019-07-05T14:00,0,0,0,2,0,0,0,3551418.567,61.43563907,0,309.8723417,0,0,0,2,0,0,0,3278657.322,56.71716923,0,263.3420347,0,0,46.53030696,308598.7174,1.861212278,12343.9487
2019-07-05T15:00,0,0,0,2,0,0,0,2448852.644,42.36246004,0,309.6254688,0,0,0,2,0,0,0,2019986.129,34.94354056,0,271.3871853,0,0,38.23828352,308636.9557,1.529531341,12345.47823
2019-07-05T16:00,0,0,0,2,0,0,0,1362699.57,23.57320528,0,297.3123743,0,0,0,2,0,0,0,795087.558,13.75414114,0,252.1851075,0,0,45.12726687,308682.0829,1.805090675,12347.28332
2019-07-05T17:00,1,1,1,2,0,1,0,1501824.812,25.9799191,1,19552.44223,1,0,1,2,0,1,0,747285.82,12.9272236,0,13844.98234,4,3,5707.459885,314389.5428,228.2983954,12575.58171
2019-07-05T18:00,1,1,1,2,0,1,0,1693298.006,29.29219498,1,19133.25884,1,0,1,2,0,1,0,742901.8029,12.85138492,0,13566.60015,4,3,5566.658694,319956.2015,222.6663478,12798.24806
2019-07-05T19:00,1,1,1,2,0,1,0,1909780.164,33.03709845,1,18014.72093,1,0,1,2,0,1,0,773249.2686,13.37636273,1,12794.54819,4,3,5220.172739,325176.3743,208.8069096,13007.05497
2019-07-05T20:00,1,1,1,2,0,1,0,2171433.442,37.56341266,1,17464.35671,1,0,1,2,0,1,0,876962.3875,15.17048573,1,12407.37064,4,3,5056.986076,330233.3603,202.2794431,13209.33441
2019-07-05T21:00,1,1,1,2,0,1,0,2493975.605,43.14303769,1,16294.04241,1,0,1,2,0,1,0,1043561.051,18.05245956,1,11595.44189,4,3,4698.600513,334931.9608,187.9440205,13397.27843
2019-07-05T22:00,1,1,1,2,0,1,0,2814670.296,48.69070348,1,16344.91852,1,0,1,2,0,1,0,1221833.767,21.13638166,1,11629.45281,4,3,4715.465702,339647.4265,188.6186281,13585.89706
2019-07-05T23:00,1,1,1,2,0,1,0,3158575.28,54.63988183,1,15878.91705,1,0,1,2,0,1,0,1423013.968,24.6165781,1,11304.78191,4,3,4574.135145,344221.5617,182.9654058,13768.86247
2019-07-06T00:00,1,1,1,2,0,1,0,3164620.439,54.74445645,1,12024.49304,1,0,1,2,0,1,0,1662729.922,28.76340071,1,11214.32416,3,3,810.1688788,345031.7306,32.40675515,13801.26922
2019-07-06T01:00,1,1,1,2,1,1,1,3543725.651,61.30256007,1,17147.07004,1,0,1,2,0,1,0,1908576.543,33.01627713,1,11425.47391,4,3,5721.596126,350753.3267,228.863845,14030.13307
2019-07-06T02:00,1,1,1,2,1,1,1,3908740.461,67.61691522,1,17224.33358,1,0,1,2,0,1,0,2144538.541,37.09816043,1,11470.83059,4,3,5753.502989,356506.8297,230.1401195,14260.27319
2019-07-06T03:00,1,1,1,2,1,1,1,4236431.17,73.28560443,1,17036.52058,1,0,1,2,0,1,0,2353583.596,40.7144102,1,11357.00398,4,3,5679.516602,362186.3463,227.1806641,14487.45385
2019-07-06T04:00,1,1,1,2,1,1,1,4570982.139,79.07296861,1,17607.12474,1,0,1,2,0,1,0,2552437.643,44.15436671,1,11690.7019,4,3,5916.422844,368102.7691,236.6569138,14724.11077
2019-07-06T05:00,1,1,1,2,1,1,1,4935473.113,85.37826196,1,18651.9775,1,0,1,2,0,1,0,2745642.991,47.49660695,1,12299.3449,4,3,6352.632604,374455.4017,254.1053042,14978.21607
2019-07-06T06:00,1,1,1,2,1,1,1,5307369.746,91.8116651,1,18127.00704,1,0,1,2,0,1,0,2910330.964,50.34552793,1,12013.47259,4,3,6113.53445,380568.9362,244.541378,15222.75745
2019-07-06T07:00,1,1,1,2,1,1,1,5623837.434,97.28620837,1,16663.40898,1,1,1,2,0,1,0,3391430.725,58.66802519,1,15397.14314,4,4,1266.265844,381835.202,50.65063376,15273.40808
2019-07-06T08:00,1,1,1,2,1,1,1,5780713.966,100,1,16249.76278,1,1,1,2,0,1,0,3850516.032,66.60969657,1,15094.26546,4,4,1155.497326,382990.6994,46.21989306,15319.62797
