Time,Baseline,DR
6/25/19 6:45,507,507
6/25/19 6:46,508,508
6/25/19 6:47,507,507
6/25/19 6:48,508,508
6/25/19 6:49,509,509
6/25/19 6:50,511,511
6/25/19 6:51,512,512
6/25/19 6:52,509,509
6/25/19 6:53,508,508
6/25/19 6:54,512,512
6/25/19 6:55,514,514
6/25/19 6:56,516,516
6/25/19 6:57,517,517
6/25/19 6:58,516,516
6/25/19 6:59,514,514
6/25/19 7:00,511,511
6/25/19 7:01,510,510
6/25/19 7:02,510,510
6/25/19 7:03,512,512
6/25/19 7:04,512,512
6/25/19 7:05,512,512
6/25/19 7:06,513,513
6/25/19 7:07,515,515
6/25/19 7:08,516,516
6/25/19 7:09,518,518
6/25/19 7:10,517,517
6/25/19 7:11,516,516
6/25/19 7:12,514,514
6/25/19 7:13,516,516
6/25/19 7:14,522,522
6/25/19 7:15,523,523
6/25/19 7:16,524,524
6/25/19 7:17,525,525
6/25/19 7:18,524,524
6/25/19 7:19,526,526
6/25/19 7:20,532,532
6/25/19 7:21,535,535
6/25/19 7:22,537,537
6/25/19 7:23,540,540
6/25/19 7:24,543,543
6/25/19 7:25,552,552
6/25/19 7:26,553,553
6/25/19 7:27,555,555
6/25/19 7:28,557,557
6/25/19 7:29,559,559
6/25/19 7:30,562,562
6/25/19 7:31,563,563
6/25/19 7:32,566,566
6/25/19 7:33,568,568
6/25/19 7:34,568,568
6/25/19 7:35,568,568
6/25/19 7:36,567,567
6/25/19 7:37,568,568
6/25/19 7:38,568,568
6/25/19 7:39,568,568
6/25/19 7:40,570,570
6/25/19 7:41,575,575
6/25/19 7:42,578,578
6/25/19 7:43,581,581
6/25/19 7:44,586,586
6/25/19 7:45,588,588
6/25/19 7:46,588,588
6/25/19 7:47,586,586
6/25/19 7:48,590,590
6/25/19 7:49,593,593
6/25/19 7:50,592,592
6/25/19 7:51,596,596
6/25/19 7:52,595,595
6/25/19 7:53,594,594
6/25/19 7:54,595,595
6/25/19 7:55,596,596
6/25/19 7:56,593,593
6/25/19 7:57,593,593
6/25/19 7:58,591,591
6/25/19 7:59,584,584
6/25/19 8:00,582,582
6/25/19 8:01,581,581
6/25/19 8:02,580,580
6/25/19 8:03,578,578
6/25/19 8:04,581,581
6/25/19 8:05,582,582
6/25/19 8:06,582,582
6/25/19 8:07,582,582
6/25/19 8:08,579,579
6/25/19 8:09,578,578
6/25/19 8:10,575,575
6/25/19 8:11,574,574
6/25/19 8:12,574,574
6/25/19 8:13,572,572
6/25/19 8:14,576,576
6/25/19 8:15,576,576
6/25/19 8:16,576,576
6/25/19 8:17,579,579
6/25/19 8:18,577,577
6/25/19 8:19,577,577
6/25/19 8:20,578,578
6/25/19 8:21,580,580
6/25/19 8:22,581,581
6/25/19 8:23,581,581
6/25/19 8:24,582,582
6/25/19 8:25,579,579
6/25/19 8:26,578,578
6/25/19 8:27,578,578
6/25/19 8:28,581,581
6/25/19 8:29,581,581
6/25/19 8:30,579,579
6/25/19 8:31,580,580
6/25/19 8:32,580,580
6/25/19 8:33,583,583
6/25/19 8:34,579,579
6/25/19 8:35,580,580
6/25/19 8:36,579,579
6/25/19 8:37,579,579
6/25/19 8:38,580,580
6/25/19 8:39,578,578
6/25/19 8:40,578,578
6/25/19 8:41,579,579
6/25/19 8:42,579,579
6/25/19 8:43,580,580
6/25/19 8:44,581,581
6/25/19 8:45,580,580
6/25/19 8:46,581,581
6/25/19 8:47,579,579
6/25/19 8:48,578,578
6/25/19 8:49,578,578
6/25/19 8:50,579,579
6/25/19 8:51,581,581
6/25/19 8:52,583,583
6/25/19 8:53,582,582
6/25/19 8:54,581,581
6/25/19 8:55,582,582
6/25/19 8:56,580,580
6/25/19 8:57,579,579
6/25/19 8:58,579,579
6/25/19 8:59,578,578
6/25/19 9:00,578,0
6/25/19 9:01,581,0
6/25/19 9:02,580,0
6/25/19 9:03,580,0
6/25/19 9:04,577,0
6/25/19 9:05,578,0
6/25/19 9:06,578,0
6/25/19 9:07,581,0
6/25/19 9:08,582,0
6/25/19 9:09,580,0
6/25/19 9:10,580,0
6/25/19 9:11,580,0
6/25/19 9:12,578,0
6/25/19 9:13,575,0
6/25/19 9:14,575,0
6/25/19 9:15,575,0
6/25/19 9:16,574,0
6/25/19 9:17,575,0
6/25/19 9:18,576,0
6/25/19 9:19,575,0
6/25/19 9:20,575,0
6/25/19 9:21,570,0
6/25/19 9:22,571,0
6/25/19 9:23,570,0
6/25/19 9:24,569,0
6/25/19 9:25,566,0
6/25/19 9:26,568,0
6/25/19 9:27,569,0
6/25/19 9:28,568,0
6/25/19 9:29,570,0
6/25/19 9:30,569,0
6/25/19 9:31,573,0
6/25/19 9:32,573,0
6/25/19 9:33,572,0
6/25/19 9:34,571,0
6/25/19 9:35,569,0
6/25/19 9:36,569,0
6/25/19 9:37,568,0
6/25/19 9:38,567,0
6/25/19 9:39,566,0
6/25/19 9:40,564,0
6/25/19 9:41,564,0
6/25/19 9:42,562,0
6/25/19 9:43,562,0
6/25/19 9:44,563,0
6/25/19 9:45,567,0
6/25/19 9:46,563,0
6/25/19 9:47,564,0
6/25/19 9:48,569,0
6/25/19 9:49,569,0
6/25/19 9:50,568,0
6/25/19 9:51,568,0
6/25/19 9:52,568,0
6/25/19 9:53,566,0
6/25/19 9:54,567,0
6/25/19 9:55,566,0
6/25/19 9:56,567,0
6/25/19 9:57,566,0
6/25/19 9:58,566,0
6/25/19 9:59,566,0
6/25/19 10:00,564,0
6/25/19 10:01,565,0
6/25/19 10:02,566,0
6/25/19 10:03,564,0
6/25/19 10:04,565,0
6/25/19 10:05,567,0
6/25/19 10:06,566,0
6/25/19 10:07,567,0
6/25/19 10:08,568,0
6/25/19 10:09,566,0
6/25/19 10:10,565,0
6/25/19 10:11,562,0
6/25/19 10:12,559,0
6/25/19 10:13,559,0
6/25/19 10:14,557,0
6/25/19 10:15,558,0
6/25/19 10:16,558,0
6/25/19 10:17,560,0
6/25/19 10:18,560,0
6/25/19 10:19,560,0
6/25/19 10:20,561,0
6/25/19 10:21,562,0
6/25/19 10:22,562,0
6/25/19 10:23,562,0
6/25/19 10:24,562,0
6/25/19 10:25,561,0
6/25/19 10:26,560,0
6/25/19 10:27,559,0
6/25/19 10:28,560,0
6/25/19 10:29,558,0
6/25/19 10:30,557,0
6/25/19 10:31,556,0
6/25/19 10:32,555,0
6/25/19 10:33,555,0
6/25/19 10:34,553,0
6/25/19 10:35,551,0
6/25/19 10:36,550,0
6/25/19 10:37,548,0
6/25/19 10:38,547,0
6/25/19 10:39,545,0
6/25/19 10:40,543,0
6/25/19 10:41,540,0
6/25/19 10:42,543,0
6/25/19 10:43,545,0
6/25/19 10:44,544,0
6/25/19 10:45,544,0
6/25/19 10:46,542,0
6/25/19 10:47,539,0
6/25/19 10:48,538,0
6/25/19 10:49,538,0
6/25/19 10:50,536,0
6/25/19 10:51,536,0
6/25/19 10:52,535,0
6/25/19 10:53,534,0
6/25/19 10:54,534,0
6/25/19 10:55,534,0
6/25/19 10:56,532,0
6/25/19 10:57,533,0
6/25/19 10:58,533,0
6/25/19 10:59,532,0
6/25/19 11:00,531,0
6/25/19 11:01,530,637
6/25/19 11:02,530,637
6/25/19 11:03,530,637
6/25/19 11:04,530,637
6/25/19 11:05,531,638
6/25/19 11:06,531,637
6/25/19 11:07,531,637
6/25/19 11:08,530,637
6/25/19 11:09,530,637
6/25/19 11:10,530,637
6/25/19 11:11,530,637
6/25/19 11:12,528,637
6/25/19 11:13,527,637
6/25/19 11:14,528,637
6/25/19 11:15,524,637
6/25/19 11:16,523,635
6/25/19 11:17,523,634
6/25/19 11:18,520,634
6/25/19 11:19,518,634
6/25/19 11:20,516,634
6/25/19 11:21,517,634
6/25/19 11:22,515,634
6/25/19 11:23,515,634
6/25/19 11:24,516,634
6/25/19 11:25,519,635
6/25/19 11:26,521,634
6/25/19 11:27,521,634
6/25/19 11:28,524,636
6/25/19 11:29,525,635
6/25/19 11:30,524,635
6/25/19 11:31,525,635
6/25/19 11:32,525,635
6/25/19 11:33,526,635
6/25/19 11:34,528,637
6/25/19 11:35,527,637
6/25/19 11:36,525,636
6/25/19 11:37,523,635
6/25/19 11:38,521,634
6/25/19 11:39,521,633
6/25/19 11:40,519,633
6/25/19 11:41,520,631
6/25/19 11:42,521,631
6/25/19 11:43,522,631
6/25/19 11:44,521,631
6/25/19 11:45,521,631
6/25/19 11:46,522,631
6/25/19 11:47,521,630
6/25/19 11:48,522,632
6/25/19 11:49,522,631
6/25/19 11:50,521,630
6/25/19 11:51,521,630
6/25/19 11:52,522,630
6/25/19 11:53,523,630
6/25/19 11:54,523,630
6/25/19 11:55,523,630
6/25/19 11:56,523,630
6/25/19 11:57,524,632
6/25/19 11:58,524,632
6/25/19 11:59,522,631
6/25/19 12:00,522,630
6/25/19 12:01,520,630
6/25/19 12:02,519,630
6/25/19 12:03,520,632
6/25/19 12:04,519,631
6/25/19 12:05,519,631
6/25/19 12:06,518,631
6/25/19 12:07,515,630
6/25/19 12:08,513,630
6/25/19 12:09,513,630
6/25/19 12:10,515,630
6/25/19 12:11,514,629
6/25/19 12:12,513,629
6/25/19 12:13,514,629
6/25/19 12:14,517,631
6/25/19 12:15,518,632
6/25/19 12:16,518,632
6/25/19 12:17,520,634
6/25/19 12:18,521,634
6/25/19 12:19,520,634
6/25/19 12:20,520,634
6/25/19 12:21,519,634
6/25/19 12:22,520,635
6/25/19 12:23,521,635
6/25/19 12:24,520,635
6/25/19 12:25,517,633
6/25/19 12:26,518,633
6/25/19 12:27,514,632
6/25/19 12:28,513,631
6/25/19 12:29,511,629
6/25/19 12:30,511,629
6/25/19 12:31,511,629
6/25/19 12:32,512,629
6/25/19 12:33,511,629
6/25/19 12:34,507,629
6/25/19 12:35,506,628
6/25/19 12:36,506,627
6/25/19 12:37,507,628
6/25/19 12:38,507,628
6/25/19 12:39,507,627
6/25/19 12:40,506,627
6/25/19 12:41,506,626
6/25/19 12:42,506,626
6/25/19 12:43,505,625
6/25/19 12:44,505,625
6/25/19 12:45,505,626
6/25/19 12:46,505,626
6/25/19 12:47,504,626
6/25/19 12:48,504,626
6/25/19 12:49,506,626
6/25/19 12:50,506,626
6/25/19 12:51,505,626
6/25/19 12:52,506,625
6/25/19 12:53,503,625
6/25/19 12:54,504,624
6/25/19 12:55,505,624
6/25/19 12:56,505,624
6/25/19 12:57,506,624
6/25/19 12:58,505,623
6/25/19 12:59,507,623
6/25/19 13:00,508,621
6/25/19 13:01,510,621
6/25/19 13:02,510,571
6/25/19 13:03,510,571
6/25/19 13:04,509,570
6/25/19 13:05,507,570
6/25/19 13:06,507,570
6/25/19 13:07,507,570
6/25/19 13:08,511,571
6/25/19 13:09,509,570
6/25/19 13:10,511,570
6/25/19 13:11,513,570
6/25/19 13:12,511,570
6/25/19 13:13,513,571
6/25/19 13:14,512,571
6/25/19 13:15,513,571
6/25/19 13:16,512,571
6/25/19 13:17,510,571
6/25/19 13:18,511,571
6/25/19 13:19,511,571
6/25/19 13:20,509,570
6/25/19 13:21,510,571
6/25/19 13:22,510,571
6/25/19 13:23,509,571
6/25/19 13:24,509,570
6/25/19 13:25,510,570
6/25/19 13:26,508,570
6/25/19 13:27,507,568
6/25/19 13:28,507,567
6/25/19 13:29,507,567
6/25/19 13:30,506,567
6/25/19 13:31,504,566
6/25/19 13:32,504,566
6/25/19 13:33,502,565
6/25/19 13:34,501,564
6/25/19 13:35,500,564
6/25/19 13:36,501,563
6/25/19 13:37,503,563
6/25/19 13:38,503,563
6/25/19 13:39,503,563
6/25/19 13:40,501,563
6/25/19 13:41,501,562
6/25/19 13:42,501,562
6/25/19 13:43,503,564
6/25/19 13:44,505,566
6/25/19 13:45,505,566
6/25/19 13:46,507,567
6/25/19 13:47,507,567
6/25/19 13:48,507,567
6/25/19 13:49,507,567
6/25/19 13:50,507,567
6/25/19 13:51,512,569
6/25/19 13:52,511,568
6/25/19 13:53,511,568
6/25/19 13:54,511,568
6/25/19 13:55,509,567
6/25/19 13:56,507,566
6/25/19 13:57,506,566
6/25/19 13:58,506,565
6/25/19 13:59,506,565
6/25/19 14:00,507,565
6/25/19 14:01,509,567
6/25/19 14:02,511,549
6/25/19 14:03,510,549
6/25/19 14:04,509,550
6/25/19 14:05,509,551
6/25/19 14:06,508,550
6/25/19 14:07,508,550
6/25/19 14:08,507,549
6/25/19 14:09,509,550
6/25/19 14:10,511,550
6/25/19 14:11,511,550
6/25/19 14:12,513,550
6/25/19 14:13,514,551
6/25/19 14:14,514,551
6/25/19 14:15,514,551
6/25/19 14:16,513,547
6/25/19 14:17,515,549
6/25/19 14:18,515,549
6/25/19 14:19,519,551
6/25/19 14:20,518,551
6/25/19 14:21,518,548
6/25/19 14:22,520,550
6/25/19 14:23,518,550
6/25/19 14:24,516,548
6/25/19 14:25,515,547
6/25/19 14:26,516,548
6/25/19 14:27,514,548
6/25/19 14:28,514,548
6/25/19 14:29,512,548
6/25/19 14:30,513,550
6/25/19 14:31,514,548
6/25/19 14:32,516,550
6/25/19 14:33,516,550
6/25/19 14:34,516,550
6/25/19 14:35,518,550
6/25/19 14:36,519,551
6/25/19 14:37,518,551
6/25/19 14:38,518,551
6/25/19 14:39,517,550
6/25/19 14:40,515,550
6/25/19 14:41,515,548
6/25/19 14:42,519,552
6/25/19 14:43,522,554
6/25/19 14:44,520,554
6/25/19 14:45,519,554
6/25/19 14:46,519,553
6/25/19 14:47,519,553
6/25/19 14:48,517,553
6/25/19 14:49,519,553
6/25/19 14:50,516,551
6/25/19 14:51,514,551
6/25/19 14:52,514,551
6/25/19 14:53,514,551
6/25/19 14:54,514,551
6/25/19 14:55,515,552
6/25/19 14:56,515,552
6/25/19 14:57,516,553
6/25/19 14:58,514,550
6/25/19 14:59,514,550
6/25/19 15:00,514,550
6/25/19 15:01,514,550
6/25/19 15:02,516,552
6/25/19 15:03,514,552
6/25/19 15:04,516,554
6/25/19 15:05,517,555
6/25/19 15:06,517,555
6/25/19 15:07,519,557
6/25/19 15:08,518,554
6/25/19 15:09,520,555
6/25/19 15:10,519,553
6/25/19 15:11,521,554
6/25/19 15:12,520,553
6/25/19 15:13,520,552
6/25/19 15:14,519,551
6/25/19 15:15,520,552
6/25/19 15:16,522,554
6/25/19 15:17,523,555
6/25/19 15:18,524,554
6/25/19 15:19,526,556
6/25/19 15:20,526,555
6/25/19 15:21,526,554
6/25/19 15:22,522,553
6/25/19 15:23,521,552
6/25/19 15:24,523,554
6/25/19 15:25,522,553
6/25/19 15:26,523,555
6/25/19 15:27,523,554
6/25/19 15:28,521,551
6/25/19 15:29,521,551
6/25/19 15:30,518,552
6/25/19 15:31,518,551
6/25/19 15:32,516,549
6/25/19 15:33,517,548
6/25/19 15:34,515,545
6/25/19 15:35,515,545
6/25/19 15:36,517,545
6/25/19 15:37,516,544
6/25/19 15:38,517,545
6/25/19 15:39,519,547
6/25/19 15:40,519,547
6/25/19 15:41,517,545
6/25/19 15:42,517,545
6/25/19 15:43,515,545
6/25/19 15:44,519,549
6/25/19 15:45,520,550
6/25/19 15:46,520,550
6/25/19 15:47,523,552
6/25/19 15:48,530,556
6/25/19 15:49,531,557
6/25/19 15:50,531,559
6/25/19 15:51,530,556
6/25/19 15:52,530,556
6/25/19 15:53,532,558
6/25/19 15:54,534,560
6/25/19 15:55,534,561
6/25/19 15:56,534,561
6/25/19 15:57,534,561
6/25/19 15:58,534,561
6/25/19 15:59,534,561
6/25/19 16:00,535,563
6/25/19 16:01,535,562
6/25/19 16:02,537,564
6/25/19 16:03,537,564
6/25/19 16:04,538,565
6/25/19 16:05,538,565
6/25/19 16:06,539,565
6/25/19 16:07,539,565
6/25/19 16:08,538,563
6/25/19 16:09,537,563
6/25/19 16:10,539,564
6/25/19 16:11,536,563
6/25/19 16:12,535,563
6/25/19 16:13,534,562
6/25/19 16:14,539,566
6/25/19 16:15,537,564
6/25/19 16:16,537,564
6/25/19 16:17,539,566
6/25/19 16:18,541,568
6/25/19 16:19,540,567
6/25/19 16:20,542,569
6/25/19 16:21,543,571
6/25/19 16:22,543,570
6/25/19 16:23,543,570
6/25/19 16:24,540,569
6/25/19 16:25,542,570
6/25/19 16:26,542,570
6/25/19 16:27,544,572
6/25/19 16:28,543,572
6/25/19 16:29,545,573
6/25/19 16:30,546,572
6/25/19 16:31,546,572
6/25/19 16:32,544,570
6/25/19 16:33,542,569
6/25/19 16:34,541,567
6/25/19 16:35,543,569
6/25/19 16:36,545,571
6/25/19 16:37,549,572
