Time,Total,315,305,281,267,254,248,247,246,245,227,188,182,181,180,170,152,121,68,67
 09/26  07:00:00,24.09420623,0,461346.6485,33919.66125,29043.82679,202135.2211,41219.93742,60589.68973,33544.01399,7914.684097,566444.4195,509228.9386,30252.12384,42737.46872,16948.2501,57232.0754,59341.4518,39547.97952,0,0
 09/26  07:01:00,28.23116925,0,7068679.279,53012.79131,38618.1275,215521.4903,55716.9234,81948.19466,52108.61059,16136.61734,608622.9066,537557.1526,46320.81071,53027.30006,42263.0118,54988.02209,57105.3067,37130.01201,0,0
 09/26  07:02:00,24.71556024,0,12270299.54,57589.70146,39549.82158,229942.7644,57035.84002,83847.87389,53990.76749,16734.33684,611548.6882,569117.6521,47534.37715,57157.00718,44665.512,56172.14703,58360.7522,37947.44921,0,0
 09/26  07:03:00,23.4281053,0,13011566.62,57612.69278,40410.127,238222.8421,58250.38838,85582.89086,55595.32449,17293.09368,614106.0737,584530.2486,48369.72271,62006.69999,46930.7844,57385.02578,59650.4831,38786.77662,0,0
 09/26  07:04:00,22.14004569,0,11554280.49,59487.08603,41267.59736,244210.9118,59452.32019,87289.61525,57140.87645,17844.96758,616652.2195,591668.8895,49529.20348,60325.46082,49193.8552,58608.35397,60966.3705,39631.04812,0,0
 09/26  07:05:00,20.56852018,0,8008497.285,60978.60748,42117.21749,249414.5438,60652.92898,88966.528,58651.71834,18388.83673,619178.3887,594697.7918,50544.88616,62424.64839,51444.6576,59841.82668,62289.8653,40480.88144,0,0
 09/26  07:06:00,20.56176711,0,7068780.312,62476.02951,42957.80923,254450.3884,61845.19741,90629.10359,60127.98317,18943.05135,624198.9817,597218.0685,51544.68678,63598.93589,53675.6751,61084.31785,63618.663,41336.05525,0,0
 09/26  07:07:00,20.56178248,0,7341087.056,63966.38889,43789.83622,261082.3407,63026.77418,92276.80615,61564.52638,19496.73283,630351.5042,599364.9024,52549.53852,64776.54901,55896.7218,62334.62319,64948.7577,42196.23911,0,0
 09/26  07:08:00,20.40654746,0,7163090.934,65440.97908,44624.00395,268869.7286,64197.30844,93908.99329,62944.87421,20050.11704,630369.9364,601331.1709,53551.51456,65941.92949,58113.9111,63595.81786,66277.856,43067.33033,0,0
 09/26  07:09:00,20.44775178,0,7236521.394,66923.02888,45453.13535,285277.3909,65353.02437,95521.34755,64290.42779,20600.57442,634204.2291,603234.2567,54546.99593,67090.23686,60305.8466,64865.47668,67598.7118,43944.38307,0,0
 09/26  07:10:00,20.46911361,0,7236389.066,68401.74406,46276.02412,300822.8054,66487.82095,97109.27518,65627.91133,21145.30792,637056.9216,605114.6376,55534.97879,68213.81274,62455.115,66140.77554,68950.5118,44825.31734,0,0
 09/26  07:11:00,20.50740441,0,7208575.462,69872.21988,47091.09429,309647.0562,67590.75055,98663.45378,66971.83985,21680.32256,639905.9653,606984.2352,56514.83613,69323.29629,64568.7565,67420.88078,70321.1197,45710.00631,0,0
 09/26  07:12:00,20.46782459,0,7176150.884,71332.38914,47895.50556,318932.5671,68729.64562,100195.0576,68314.16607,22209.68772,642748.6123,608851.4314,57486.03576,70420.5644,66646.8692,68704.96716,71701.4883,46597.95458,0,0
 09/26  07:13:00,20.43740948,0,7141557.3,72780.34231,48685.77549,329079.9253,69865.85804,101755.4934,69640.85942,22750.3703,645611.5819,610713.4946,58448.01538,71509.4059,68685.5446,69992.17915,73093.3222,47488.5038,0,0
 09/26  07:14:00,22.11840893,0,7105526.648,74218.8088,49492.12002,338892.6827,71003.17116,103314.318,70946.45936,23292.41735,648555.9315,612571.3393,59401.78217,72613.61431,70691.7859,71286.84782,74499.067,48385.77365,0,0
